CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportTickets,LastLoginDays,FeatureUsageCount,CompanySize,Industry,Churn,ticket_text,ticket_sentiment
0106-XXXXX,Male,0,No,No,14,50.33,704.62,Month-to-month,Electronic check,Yes,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No,1,4,7,Small (10-50),Finance,No,Your customer support is terrible. login issues affecting the whole team No one is helping me.,-0.4
0107-XXXXX,Male,0,No,No,34,83.75,2847.5,Two year,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,1,0,9,Small (10-50),Finance,No,I need to add more users to our account. login issues affecting the whole team,0.35
0108-XXXXX,Male,0,No,No,41,105.4,4321.4,One year,Mailed check,Yes,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,1,0,6,Small (10-50),Consulting,No,The integration with data export works perfectly. performance has been very slow lately,0.10333333333333329
0109-XXXXX,Female,1,No,No,67,44.18,2960.06,Two year,Bank transfer (automatic),No,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,4,9,6,Large (251-1000),Manufacturing,No,Your customer support is terrible. performance has been very slow lately No one is helping me.,-0.4133333333333334
0110-XXXXX,Male,0,Yes,No,45,67.06,3017.7,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,No,No,Yes,Yes,No,No internet service,No,1,8,7,Medium (51-250),Real Estate,Yes,Extremely poor experience. our API integration is failing I want a refund.,-0.4
0111-XXXXX,Male,0,Yes,Yes,15,20.34,305.1,One year,Electronic check,Yes,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,1,8,7,Enterprise (1000+),Healthcare,No,Please help me configure notifications. we need SSO integration for security,0.0
0112-XXXXX,Male,0,No,No,62,113.32,7025.84,One year,Bank transfer (automatic),Yes,Yes,No,DSL,No,No,No internet service,No,No,No,0,0,7,Micro (<10),Education,No,The integration with mobile works perfectly. email notifications are not working,1.0
0113-XXXXX,Female,1,No,Yes,30,98.82,2964.6,One year,Electronic check,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,0,4,5,Medium (51-250),Retail,No,Customer support was very helpful with the mobile app keeps crashing. Thank you!,0.25
0114-XXXXX,Male,1,No,No,63,69.01,4347.63,Month-to-month,Mailed check,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,1,10,9,Small (10-50),Manufacturing,No,Our team is very satisfied with the service. we can't add new team members,0.3931818181818182
0115-XXXXX,Female,0,No,No,20,117.95,2359.0,Month-to-month,Mailed check,No,Yes,No,No,No,No,Yes,No,Yes,Yes,0,11,6,Enterprise (1000+),Manufacturing,Yes,The security feature could be improved. the analytics don't match our internal numbers,0.0
0116-XXXXX,Female,0,No,No,57,40.38,2301.66,Month-to-month,Credit card (automatic),No,Yes,Yes,No,No,Yes,No,No,No,No internet service,1,1,9,Medium (51-250),Retail,No,I am very frustrated with the service. our API integration is failing,-0.9099999999999999
0117-XXXXX,Female,0,No,No,39,93.02,3627.78,One year,Bank transfer (automatic),No,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,0,8,4,Medium (51-250),Education,No,Our team is very satisfied with the service. we need SSO integration for security,0.65
0118-XXXXX,Male,0,No,No,40,95.59,3823.6,Two year,Credit card (automatic),Yes,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,4,22,8,Medium (51-250),Education,Yes,The API feature is broken. we can't add new team members Fix it or I'm leaving.,-0.13181818181818183
0119-XXXXX,Female,0,Yes,Yes,71,101.75,7224.25,One year,Electronic check,Yes,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No,2,5,4,Micro (<10),Manufacturing,No,We need assistance with our API integration is failing. Please advise.,0.0
0120-XXXXX,Female,0,No,No,11,87.1,958.1,Month-to-month,Mailed check,No,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,No,3,13,9,Medium (51-250),Real Estate,No,The pricing is too high for what we get. the analytics don't match our internal numbers,0.08
0121-XXXXX,Female,1,No,Yes,22,37.4,822.8,One year,Bank transfer (automatic),Yes,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,1,11,5,Medium (51-250),Other,Yes,Please help me configure billing. we can't add new team members,0.13636363636363635
0122-XXXXX,Male,0,Yes,No,13,27.43,356.59,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No,No,No,No,No internet service,No,1,4,10,Medium (51-250),Media,Yes,Your customer support is terrible. performance has been very slow lately No one is helping me.,-0.4133333333333334
0123-XXXXX,Male,0,Yes,No,60,36.38,2182.8,Two year,Credit card (automatic),Yes,Yes,No,DSL,No,No internet service,No internet service,Yes,No,Yes,1,4,7,Small (10-50),Other,No,I noticed the mobile app keeps crashing. Is this expected behavior?,-0.1
0124-XXXXX,Male,0,No,No,62,104.51,6479.62,Month-to-month,Bank transfer (automatic),No,Yes,No,DSL,No,No,No,No,No,No internet service,2,12,7,Small (10-50),Retail,No,Our team is very satisfied with the service. login issues affecting the whole team,0.42500000000000004
0125-XXXXX,Male,0,No,No,61,58.65,3577.65,One year,Credit card (automatic),Yes,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,3,1,3,Micro (<10),Manufacturing,No,Extremely poor experience. login issues affecting the whole team I want a refund.,-0.1
0126-XXXXX,Male,0,Yes,Yes,17,73.14,1243.38,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,0,2,5,Medium (51-250),Other,No,We've been using this for we can't add new team members and it's been excellent.,0.5681818181818181
0127-XXXXX,Male,0,Yes,Yes,18,20.8,374.4,Month-to-month,Mailed check,No,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,1,6,5,Medium (51-250),Healthcare,No,Great product! the reports are not loading properly We love using it.,0.75
0128-XXXXX,Male,0,Yes,No,29,67.64,1961.56,Month-to-month,Electronic check,No,Yes,No,No,No,Yes,No,Yes,Yes,No internet service,0,0,7,Small (10-50),Healthcare,No,We've been using this for billing charged us twice this month and it's been excellent.,1.0
0129-XXXXX,Female,0,Yes,Yes,56,59.38,3325.28,Month-to-month,Credit card (automatic),Yes,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,0,0,6,Large (251-1000),Technology,No,The data export feature could be improved. we need SSO integration for security,0.0
0130-XXXXX,Male,0,No,No,54,71.97,3886.38,Month-to-month,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,1,13,7,Medium (51-250),Consulting,No,I would recommend this to other teams. the data export feature is missing,-0.1625
0131-XXXXX,Female,0,No,No,72,55.96,4029.12,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,3,2,6,Medium (51-250),Retail,No,Great product! we need SSO integration for security We love using it.,0.75
0132-XXXXX,Female,0,No,No,57,25.83,1472.31,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,3,4,7,Medium (51-250),Media,No,I have submitted multiple tickets about we need SSO integration for security with no resolution.,0.0
0133-XXXXX,Male,0,Yes,Yes,69,22.67,1564.23,Two year,Credit card (automatic),No,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,1,16,4,Micro (<10),Retail,No,The integration with user management works perfectly. performance has been very slow lately,0.10333333333333329
0134-XXXXX,Female,1,Yes,Yes,19,113.7,2160.3,Month-to-month,Credit card (automatic),No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0,3,8,Micro (<10),Education,Yes,We are considering switching to a competitor because we need SSO integration for security,0.0
0135-XXXXX,Male,1,Yes,No,44,78.93,3472.92,Month-to-month,Credit card (automatic),No,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No,1,2,8,Enterprise (1000+),Healthcare,Yes,I've been experiencing the mobile app keeps crashing for weeks. Very disappointing.,-0.78
0136-XXXXX,Female,0,No,No,38,82.91,3150.58,One year,Electronic check,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,0,2,8,Small (10-50),Education,No,I have a question about the reports are not loading properly. Can someone help?,0.0
0137-XXXXX,Male,0,No,No,11,110.25,1212.75,One year,Credit card (automatic),Yes,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,0,3,8,Small (10-50),Finance,No,Could you clarify the billing for the mobile app keeps crashing?,0.0
0138-XXXXX,Female,0,Yes,No,69,73.61,5079.09,Month-to-month,Mailed check,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,2,3,7,Small (10-50),Manufacturing,No,I regret signing up. the data export feature is missing The platform keeps crashing.,-0.2
0139-XXXXX,Male,0,No,No,8,80.11,640.88,One year,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,0,8,4,Small (10-50),Retail,No,Thank you for the quick response on we need SSO integration for security. Much appreciated.,0.26666666666666666
0140-XXXXX,Male,0,Yes,Yes,62,70.82,4390.84,Two year,Electronic check,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,4,10,8,Large (251-1000),Consulting,No,We need assistance with our API integration is failing. Please advise.,0.0
0141-XXXXX,Male,0,Yes,No,19,35.94,682.86,Month-to-month,Credit card (automatic),Yes,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,0,3,9,Medium (51-250),Real Estate,Yes,This is unacceptable. login issues affecting the whole team I want to cancel my subscription.,0.2
0142-XXXXX,Female,0,No,No,16,49.56,792.96,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,2,9,7,Medium (51-250),Education,Yes,I regret signing up. we need SSO integration for security The platform keeps crashing.,0.0
0143-XXXXX,Female,0,Yes,No,43,107.13,4606.59,Month-to-month,Credit card (automatic),Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,1,18,9,Micro (<10),Other,No,I would recommend this to other teams. performance has been very slow lately,-0.2716666666666667
0144-XXXXX,Male,0,No,No,34,62.86,2137.24,Two year,Mailed check,Yes,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,1,6,8,Medium (51-250),Real Estate,Yes,We are considering switching to a competitor because the reports are not loading properly,0.0
0145-XXXXX,Male,0,Yes,No,28,38.77,1085.56,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,2,1,9,Large (251-1000),Finance,Yes,Your customer support is terrible. billing charged us twice this month No one is helping me.,-1.0
0146-XXXXX,Male,0,No,No,65,101.47,6595.55,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,2,2,6,Small (10-50),Healthcare,No,We need assistance with email notifications are not working. Please advise.,0.0
0147-XXXXX,Female,0,Yes,Yes,51,27.02,1378.02,Two year,Electronic check,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,0,1,5,Small (10-50),Consulting,No,I noticed the analytics don't match our internal numbers. Is this expected behavior?,-0.05
0148-XXXXX,Male,0,Yes,Yes,44,82.52,3630.88,Two year,Credit card (automatic),Yes,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,Yes,1,12,8,Large (251-1000),Healthcare,No,I have a question about we can't add new team members. Can someone help?,0.13636363636363635
0149-XXXXX,Male,0,Yes,No,57,88.61,5050.77,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,Yes,3,1,7,Micro (<10),Education,Yes,The user management feature is broken. the mobile app keeps crashing Fix it or I'm leaving.,-0.4
0150-XXXXX,Female,0,No,No,58,48.78,2829.24,Month-to-month,Electronic check,Yes,Yes,Yes,No,No internet service,No,No,No,Yes,No,1,1,7,Medium (51-250),Education,Yes,The notifications feature is broken. email notifications are not working Fix it or I'm leaving.,-0.4
0151-XXXXX,Female,0,No,No,13,35.02,455.26,One year,Bank transfer (automatic),Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,0,17,8,Micro (<10),Media,No,We need assistance with the mobile app keeps crashing. Please advise.,0.0
0152-XXXXX,Male,1,No,No,32,63.3,2025.6,Two year,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No,2,7,10,Enterprise (1000+),Retail,No,I have a question about the dashboard keeps showing wrong data. Can someone help?,-0.5
0153-XXXXX,Female,0,Yes,No,66,94.13,6212.58,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,9,6,Small (10-50),Real Estate,Yes,We've been using this for we can't add new team members and it's been excellent.,0.5681818181818181
0154-XXXXX,Male,1,Yes,Yes,59,107.36,6334.24,Month-to-month,Mailed check,No,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No,0,14,8,Small (10-50),Technology,No,I have a question about the reports are not loading properly. Can someone help?,0.0
0155-XXXXX,Female,0,Yes,No,4,100.19,400.76,Two year,Credit card (automatic),No,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,3,4,8,Large (251-1000),Healthcare,Yes,I have a question about the mobile app keeps crashing. Can someone help?,0.0
0156-XXXXX,Male,0,No,Yes,17,29.26,497.42,One year,Electronic check,Yes,No,No phone service,No,Yes,Yes,No,No,Yes,No internet service,2,4,5,Large (251-1000),Consulting,Yes,I am very frustrated with the service. the mobile app keeps crashing,-0.9099999999999999
0157-XXXXX,Female,0,Yes,No,19,40.64,772.16,Month-to-month,Bank transfer (automatic),Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,Yes,3,8,7,Large (251-1000),Media,Yes,We need assistance with the reports are not loading properly. Please advise.,0.0
0158-XXXXX,Female,0,Yes,No,37,80.26,2969.62,Two year,Mailed check,Yes,Yes,No,DSL,Yes,Yes,No,No,No,Yes,0,3,7,Medium (51-250),Finance,No,I have a question about the data export feature is missing. Can someone help?,-0.2
0159-XXXXX,Female,0,No,Yes,59,89.6,5286.4,One year,Bank transfer (automatic),Yes,Yes,No,DSL,No,No,No,No,No internet service,Yes,0,2,5,Small (10-50),Education,No,Customer support was very helpful with billing charged us twice this month. Thank you!,0.25
0160-XXXXX,Male,1,No,No,35,19.13,669.55,Two year,Electronic check,Yes,Yes,No,No,No,Yes,No,No,No,No,0,22,5,Enterprise (1000+),Retail,No,The mobile feature could be improved. performance has been very slow lately,-0.34500000000000003
0161-XXXXX,Female,0,Yes,No,13,32.58,423.54,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,0,14,6,Medium (51-250),Technology,No,We've been using this for the mobile app keeps crashing and it's been excellent.,1.0
0162-XXXXX,Male,0,Yes,No,40,27.7,1108.0,Month-to-month,Credit card (automatic),Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,1,13,10,Micro (<10),Real Estate,Yes,This is unacceptable. performance has been very slow lately I want to cancel my subscription.,-0.34500000000000003
0163-XXXXX,Male,0,Yes,Yes,16,52.53,840.48,One year,Credit card (automatic),Yes,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,0,23,8,Micro (<10),Retail,No,I have a question about we need SSO integration for security. Can someone help?,0.0
0164-XXXXX,Female,0,No,Yes,49,86.67,4246.83,Month-to-month,Credit card (automatic),Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,3,6,Large (251-1000),Retail,No,We need assistance with the mobile app keeps crashing. Please advise.,0.0
0165-XXXXX,Male,0,Yes,No,71,113.04,8025.84,Month-to-month,Bank transfer (automatic),No,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,No,3,2,7,Small (10-50),Retail,No,Your customer support is terrible. the reports are not loading properly No one is helping me.,-0.5
0166-XXXXX,Female,0,No,No,46,27.25,1253.5,One year,Electronic check,Yes,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,0,14,6,Small (10-50),Technology,No,Could you clarify the billing for our API integration is failing?,0.0
0167-XXXXX,Female,0,Yes,No,66,69.11,4561.26,One year,Bank transfer (automatic),Yes,No,No phone service,No,No,No,No,No,Yes,No internet service,2,9,6,Small (10-50),Healthcare,No,I regret signing up. billing charged us twice this month The platform keeps crashing.,0.0
0168-XXXXX,Male,0,No,Yes,39,55.68,2171.52,Month-to-month,Mailed check,No,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,1,3,7,Micro (<10),Education,Yes,I have a question about we need SSO integration for security. Can someone help?,0.0
0169-XXXXX,Female,0,No,No,59,58.28,3438.52,Month-to-month,Electronic check,No,Yes,No,No,Yes,No,No internet service,Yes,No,Yes,2,12,5,Enterprise (1000+),Healthcare,No,Customer support was very helpful with login issues affecting the whole team. Thank you!,0.225
0170-XXXXX,Male,0,Yes,No,68,25.09,1706.12,One year,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,1,11,7,Medium (51-250),Media,No,This is unacceptable. the reports are not loading properly I want to cancel my subscription.,0.0
0171-XXXXX,Female,0,Yes,Yes,12,47.23,566.76,One year,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No internet service,No,0,14,6,Large (251-1000),Manufacturing,No,We need assistance with our API integration is failing. Please advise.,0.0
